Edad;Sexo;Periodo;Total
5;Mujeres;2018;221195
5;Mujeres;2017;227815
5;Mujeres;2016;232057
5;Mujeres;2015;236381
5;Mujeres;2014;249906
5;Mujeres;2013;242179
5;Mujeres;2012;241383
5;Mujeres;2011;236650
5;Mujeres;2010;232972
5;Mujeres;2009;229572
5;Mujeres;2008;218059
5;Mujeres;2007;214720
5;Mujeres;2006;206910
5;Mujeres;2005;198801
5;Mujeres;2004;189433
5;Mujeres;2003;184900
5;Mujeres;2002;178500
5;Mujeres;2001;178871
5;Mujeres;2000;180659
5;Mujeres;1999;188025
5;Mujeres;1998;194866
5;Mujeres;1997;192297
5;Mujeres;1996;194008
5;Mujeres;1995;196714
5;Mujeres;1994;196850
5;Mujeres;1993;202223
5;Mujeres;1992;207125
5;Mujeres;1991;216158
5;Mujeres;1990;229673
5;Mujeres;1989;234635
5;Mujeres;1988;249280
5;Mujeres;1987;262641
5;Mujeres;1986;276778
5;Mujeres;1985;287822
5;Mujeres;1984;301522
5;Mujeres;1983;309473
5;Mujeres;1982;319714
5;Mujeres;1981;322099
5;Mujeres;1980;323472
5;Mujeres;1979;318820
5;Mujeres;1978;321819
5;Mujeres;1977;317943
5;Mujeres;1976;315014
5;Mujeres;1975;310225
5;Mujeres;1974;311155
5;Mujeres;1973;319828
5;Mujeres;1972;317262
5;Mujeres;1971;320657
6;Total;2023;438676
6;Total;2022;441865
6;Total;2021;446171
6;Total;2020;439571
6;Total;2019;460283
6;Total;2018;471630
6;Total;2017;479332
6;Total;2016;488618
6;Total;2015;514910
6;Total;2014;497806
6;Total;2013;496439
6;Total;2012;487773
6;Total;2011;481639
6;Total;2010;472615
6;Total;2009;452558
6;Total;2008;446111
6;Total;2007;433376
6;Total;2006;414286
6;Total;2005;396322
6;Total;2004;387905
6;Total;2003;375547
6;Total;2002;370601
6;Total;2001;372719
6;Total;2000;388166
6;Total;1999;402036
6;Total;1998;398152
6;Total;1997;400905
6;Total;1996;406770
6;Total;1995;407911
6;Total;1994;417743
6;Total;1993;426724
6;Total;1992;445669
6;Total;1991;473031
6;Total;1990;483158
6;Total;1989;515217
6;Total;1988;541558
6;Total;1987;568086
6;Total;1986;592134
6;Total;1985;623103
6;Total;1984;637962
6;Total;1983;659669
6;Total;1982;665809
6;Total;1981;664949
6;Total;1980;657646
6;Total;1979;662073
6;Total;1978;655387
6;Total;1977;649494
6;Total;1976;639519
6;Total;1975;641058
6;Total;1974;656387
6;Total;1973;652044
6;Total;1972;657366
6;Total;1971;670336
6;Hombres;2023;225541
6;Hombres;2022;227189
6;Hombres;2021;230208
6;Hombres;2020;226211
6;Hombres;2019;237191
6;Hombres;2018;243136
6;Hombres;2017;246938
6;Hombres;2016;252459
6;Hombres;2015;265879
6;Hombres;2014;256650
6;Hombres;2013;255946
6;Hombres;2012;250725
6;Hombres;2011;248290
6;Hombres;2010;242388
6;Hombres;2009;232714
6;Hombres;2008;228376
6;Hombres;2007;223183
6;Hombres;2006;212418
6;Hombres;2005;204061
6;Hombres;2004;198909
6;Hombres;2003;192463
6;Hombres;2002;190292
6;Hombres;2001;191575
6;Hombres;2000;199653
6;Hombres;1999;206456
6;Hombres;1998;205133
6;Hombres;1997;205868
6;Hombres;1996;208948
6;Hombres;1995;209732
6;Hombres;1994;214509
6;Hombres;1993;218502
6;Hombres;1992;228628
6;Hombres;1991;242573
6;Hombres;1990;247943
6;Hombres;1989;265090
6;Hombres;1988;279124
6;Hombres;1987;291301
6;Hombres;1986;303786
6;Hombres;1985;320779
6;Hombres;1984;328080
6;Hombres;1983;339134
6;Hombres;1982;342985
6;Hombres;1981;342715
6;Hombres;1980;339155
6;Hombres;1979;339907
6;Hombres;1978;337553
6;Hombres;1977;333578
6;Hombres;1976;328163
6;Hombres;1975;328987
6;Hombres;1974;335910
6;Hombres;1973;333475
6;Hombres;1972;336257
6;Hombres;1971;343796
6;Mujeres;2023;213135
6;Mujeres;2022;214676
6;Mujeres;2021;215963
6;Mujeres;2020;213360
6;Mujeres;2019;223092
6;Mujeres;2018;228494
6;Mujeres;2017;232394
6;Mujeres;2016;236159
6;Mujeres;2015;249031
6;Mujeres;2014;241156
6;Mujeres;2013;240493
6;Mujeres;2012;237047
6;Mujeres;2011;233350
6;Mujeres;2010;230228
6;Mujeres;2009;219844
6;Mujeres;2008;217736
6;Mujeres;2007;210193
6;Mujeres;2006;201868
6;Mujeres;2005;192261
6;Mujeres;2004;188995
6;Mujeres;2003;183083
6;Mujeres;2002;180309
6;Mujeres;2001;181145
6;Mujeres;2000;188513
6;Mujeres;1999;195581
6;Mujeres;1998;193019
6;Mujeres;1997;195037
6;Mujeres;1996;197822
6;Mujeres;1995;198179
6;Mujeres;1994;203234
6;Mujeres;1993;208223
6;Mujeres;1992;217040
6;Mujeres;1991;230458
6;Mujeres;1990;235214
6;Mujeres;1989;250127
6;Mujeres;1988;262434
6;Mujeres;1987;276784
6;Mujeres;1986;288348
6;Mujeres;1985;302324
6;Mujeres;1984;309882
6;Mujeres;1983;320535
6;Mujeres;1982;322824
6;Mujeres;1981;322234
6;Mujeres;1980;318491
6;Mujeres;1979;322166
6;Mujeres;1978;317834
6;Mujeres;1977;315916
6;Mujeres;1976;311356
6;Mujeres;1975;312070
6;Mujeres;1974;320477
6;Mujeres;1973;318569
6;Mujeres;1972;321109
6;Mujeres;1971;326539
7;Total;2023;451645
7;Total;2022;449483
7;Total;2021;442202
7;Total;2020;465474
7;Total;2019;474308
7;Total;2018;481032
7;Total;2017;489006
7;Total;2016;513948
7;Total;2015;496466
7;Total;2014;494403
7;Total;2013;486289
7;Total;2012;482425
7;Total;2011;473199
7;Total;2010;453930
7;Total;2009;449677
7;Total;2008;441275
7;Total;2007;421496
7;Total;2006;402373
7;Total;2005;394122
7;Total;2004;383479
7;Total;2003;378948
7;Total;2002;375155
7;Total;2001;388902
7;Total;2000;403225
7;Total;1999;399474
7;Total;1998;403013
7;Total;1997;409055
7;Total;1996;410648
7;Total;1995;419869
7;Total;1994;429068
7;Total;1993;447953
7;Total;1992;474260
7;Total;1991;483690
7;Total;1990;516087
7;Total;1989;540397
7;Total;1988;567942
7;Total;1987;592866
7;Total;1986;624288
7;Total;1985;638578
7;Total;1984;660832
7;Total;1983;666753
7;Total;1982;665129
7;Total;1981;657526
7;Total;1980;662871
7;Total;1979;655535
7;Total;1978;651502
7;Total;1977;641916
7;Total;1976;642694
7;Total;1975;658029
7;Total;1974;654951
7;Total;1973;658505
7;Total;1972;671534
7;Total;1971;645158
7;Hombres;2023;232186
7;Hombres;2022;231974
7;Hombres;2021;227475
7;Hombres;2020;239855
7;Hombres;2019;244459
7;Hombres;2018;247766
7;Hombres;2017;252680
7;Hombres;2016;265312
7;Hombres;2015;255863
7;Hombres;2014;254864
7;Hombres;2013;249837
7;Hombres;2012;248744
7;Hombres;2011;242764
7;Hombres;2010;233391
7;Hombres;2009;230399
7;Hombres;2008;227345
7;Hombres;2007;216093
7;Hombres;2006;207226
7;Hombres;2005;202123
7;Hombres;2004;196515
7;Hombres;2003;194587
7;Hombres;2002;192767
7;Hombres;2001;199911
7;Hombres;2000;206950
7;Hombres;1999;205733
7;Hombres;1998;206949
7;Hombres;1997;210127
7;Hombres;1996;211119
7;Hombres;1995;215617
7;Hombres;1994;219744
7;Hombres;1993;229804
7;Hombres;1992;243174
7;Hombres;1991;247900
7;Hombres;1990;265118
7;Hombres;1989;278161
7;Hombres;1988;291134
7;Hombres;1987;303988
7;Hombres;1986;321150
7;Hombres;1985;328259
7;Hombres;1984;339458
7;Hombres;1983;343208
7;Hombres;1982;342537
7;Hombres;1981;339353
7;Hombres;1980;340336
7;Hombres;1979;337817
7;Hombres;1978;334665
7;Hombres;1977;329379
7;Hombres;1976;329712
7;Hombres;1975;336893
7;Hombres;1974;335055
7;Hombres;1973;336932
7;Hombres;1972;344225
7;Hombres;1971;329483
7;Mujeres;2023;219459
7;Mujeres;2022;217509
7;Mujeres;2021;214727
7;Mujeres;2020;225619
7;Mujeres;2019;229849
7;Mujeres;2018;233266
7;Mujeres;2017;236326
7;Mujeres;2016;248636
7;Mujeres;2015;240603
7;Mujeres;2014;239539
7;Mujeres;2013;236452
7;Mujeres;2012;233681
7;Mujeres;2011;230434
7;Mujeres;2010;220539
7;Mujeres;2009;219278
7;Mujeres;2008;213930
7;Mujeres;2007;205403
7;Mujeres;2006;195148
7;Mujeres;2005;191999
7;Mujeres;2004;186963
7;Mujeres;2003;184361
7;Mujeres;2002;182388
7;Mujeres;2001;188991
7;Mujeres;2000;196275
7;Mujeres;1999;193741
7;Mujeres;1998;196064
7;Mujeres;1997;198928
7;Mujeres;1996;199528
7;Mujeres;1995;204251
7;Mujeres;1994;209325
7;Mujeres;1993;218150
7;Mujeres;1992;231086
7;Mujeres;1991;235790
7;Mujeres;1990;250969
7;Mujeres;1989;262236
7;Mujeres;1988;276807
7;Mujeres;1987;288878
7;Mujeres;1986;303138
7;Mujeres;1985;310318
7;Mujeres;1984;321374
7;Mujeres;1983;323545
7;Mujeres;1982;322592
7;Mujeres;1981;318173
7;Mujeres;1980;322535
7;Mujeres;1979;317718
7;Mujeres;1978;316837
7;Mujeres;1977;312536
7;Mujeres;1976;312982
7;Mujeres;1975;321135
7;Mujeres;1974;319896
7;Mujeres;1973;321573
7;Mujeres;1972;327309
7;Mujeres;1971;315675
8;Total;2023;459265
8;Total;2022;445513
8;Total;2021;468404
8;Total;2020;478925
8;Total;2019;484421
8;Total;2018;490850
8;Total;2017;513996
8;Total;2016;495794
8;Total;2015;493269
8;Total;2014;484466
8;Total;2013;481229
8;Total;2012;473953
8;Total;2011;454669
8;Total;2010;450795
8;Total;2009;446354
8;Total;2008;429547
8;Total;2007;409289
8;Total;2006;400717
8;Total;2005;389470
8;Total;2004;386144
8;Total;2003;383427
8;Total;2002;391293
8;Total;2001;404425
8;Total;2000;400815
8;Total;1999;405131
8;Total;1998;411384
8;Total;1997;413376
8;Total;1996;421997
8;Total;1995;431410
8;Total;1994;450259
8;Total;1993;475629
8;Total;1992;485579
8;Total;1991;516966
8;Total;1990;539244
8;Total;1989;567809
8;Total;1988;593634
8;Total;1987;625469
8;Total;1986;639203
8;Total;1985;662038
8;Total;1984;667701
8;Total;1983;665763
8;Total;1982;658001
8;Total;1981;663668
8;Total;1980;655671
8;Total;1979;653504
8;Total;1978;644305
8;Total;1977;644353
8;Total;1976;659720
8;Total;1975;657883
8;Total;1974;659666
8;Total;1973;672747
8;Total;1972;646230
8;Total;1971;630531
8;Hombres;2023;236785
8;Hombres;2022;229141
8;Hombres;2021;241358
8;Hombres;2020;246839
8;Hombres;2019;249437
8;Hombres;2018;253529
8;Hombres;2017;265168
8;Hombres;2016;255524
8;Hombres;2015;254152
8;Hombres;2014;248870
8;Hombres;2013;248109
8;Hombres;2012;243087
8;Hombres;2011;233699
8;Hombres;2010;230998
8;Hombres;2009;230152
8;Hombres;2008;220217
8;Hombres;2007;210828
8;Hombres;2006;205543
8;Hombres;2005;199636
8;Hombres;2004;198251
8;Hombres;2003;197061
8;Hombres;2002;201067
8;Hombres;2001;207457
8;Hombres;2000;206340
8;Hombres;1999;208027
8;Hombres;1998;211345
8;Hombres;1997;212508
8;Hombres;1996;216722
8;Hombres;1995;220980
8;Hombres;1994;230992
8;Hombres;1993;243925
8;Hombres;1992;248815
8;Hombres;1991;265145
8;Hombres;1990;277211
8;Hombres;1989;290974
8;Hombres;1988;304207
8;Hombres;1987;321530
8;Hombres;1986;328456
8;Hombres;1985;339827
8;Hombres;1984;343437
8;Hombres;1983;342495
8;Hombres;1982;339344
8;Hombres;1981;340765
8;Hombres;1980;338056
8;Hombres;1979;335755
8;Hombres;1978;330592
8;Hombres;1977;330439
8;Hombres;1976;337906
8;Hombres;1975;336656
8;Hombres;1974;337616
8;Hombres;1973;344660
8;Hombres;1972;330034
8;Hombres;1971;323076
8;Mujeres;2023;222480
8;Mujeres;2022;216372
8;Mujeres;2021;227046
8;Mujeres;2020;232086
8;Mujeres;2019;234984
8;Mujeres;2018;237321
8;Mujeres;2017;248828
8;Mujeres;2016;240270
8;Mujeres;2015;239117
8;Mujeres;2014;235596
8;Mujeres;2013;233120
8;Mujeres;2012;230865
8;Mujeres;2011;220970
8;Mujeres;2010;219797
8;Mujeres;2009;216202
8;Mujeres;2008;209330
8;Mujeres;2007;198461
8;Mujeres;2006;195174
8;Mujeres;2005;189834
8;Mujeres;2004;187893
8;Mujeres;2003;186366
8;Mujeres;2002;190226
8;Mujeres;2001;196969
8;Mujeres;2000;194475
8;Mujeres;1999;197104
8;Mujeres;1998;200039
8;Mujeres;1997;200869
8;Mujeres;1996;205275
8;Mujeres;1995;210431
8;Mujeres;1994;219267
8;Mujeres;1993;231704
8;Mujeres;1992;236763
8;Mujeres;1991;251822
8;Mujeres;1990;262033
8;Mujeres;1989;276835
8;Mujeres;1988;289427
8;Mujeres;1987;303939
8;Mujeres;1986;310747
8;Mujeres;1985;322211
8;Mujeres;1984;324264
8;Mujeres;1983;323268
8;Mujeres;1982;318657
8;Mujeres;1981;322903
8;Mujeres;1980;317615
8;Mujeres;1979;317749
8;Mujeres;1978;313712
8;Mujeres;1977;313914
8;Mujeres;1976;321815
8;Mujeres;1975;321227
8;Mujeres;1974;322049
8;Mujeres;1973;328087
8;Mujeres;1972;316197
8;Mujeres;1971;307455
9;Total;2023;455405
9;Total;2022;471831
9;Total;2021;481121
9;Total;2020;489664
9;Total;2019;494122
9;Total;2018;515333
9;Total;2017;496182
9;Total;2016;493013
9;Total;2015;483484
9;Total;2014;479637
9;Total;2013;472954
9;Total;2012;455476
9;Total;2011;451444
9;Total;2010;448594
9;Total;2009;435095
9;Total;2008;416964
9;Total;2007;408302
9;Total;2006;396126
9;Total;2005;391740
9;Total;2004;390930
9;Total;2003;399666
9;Total;2002;407158
9;Total;2001;402146
9;Total;2000;407258
9;Total;1999;413684
9;Total;1998;416123
9;Total;1997;424138
9;Total;1996;433758
9;Total;1995;452564
9;Total;1994;476988
9;Total;1993;487734
9;Total;1992;518949
9;Total;1991;538112
9;Total;1990;567696
9;Total;1989;594419
9;Total;1988;626661
9;Total;1987;639854
9;Total;1986;663211
9;Total;1985;668661
9;Total;1984;666401
9;Total;1983;658598
9;Total;1982;664305
9;Total;1981;655839
9;Total;1980;655548
9;Total;1979;646669
9;Total;1978;646013
9;Total;1977;661437
9;Total;1976;660836
9;Total;1975;660842
9;Total;1974;674001
9;Total;1973;647328
9;Total;1972;630900
9;Total;1971;617674
9;Hombres;2023;234346
9;Hombres;2022;243266
9;Hombres;2021;247973
9;Hombres;2020;252071
9;Hombres;2019;255220
9;Hombres;2018;265772
9;Hombres;2017;255751
9;Hombres;2016;254008
9;Hombres;2015;248254
9;Hombres;2014;247230
9;Hombres;2013;242448
9;Hombres;2012;234185
9;Hombres;2011;231439
9;Hombres;2010;231419
9;Hombres;2009;223146
9;Hombres;2008;214793
9;Hombres;2007;209443
9;Hombres;2006;203084
9;Hombres;2005;201172
9;Hombres;2004;201004
9;Hombres;2003;205433
9;Hombres;2002;208757
9;Hombres;2001;206938
9;Hombres;2000;209114
9;Hombres;1999;212537
9;Hombres;1998;213908
9;Hombres;1997;217835
9;Hombres;1996;222228
9;Hombres;1995;232183
9;Hombres;1994;244673
9;Hombres;1993;249932
9;Hombres;1992;266060
9;Hombres;1991;276265
9;Hombres;1990;290832
9;Hombres;1989;304437
9;Hombres;1988;321911
9;Hombres;1987;328669
9;Hombres;1986;340178
9;Hombres;1985;343671
9;Hombres;1984;342456
9;Hombres;1983;339295
9;Hombres;1982;341070
9;Hombres;1981;338331
9;Hombres;1980;336870
9;Hombres;1979;331796
9;Hombres;1978;331152
9;Hombres;1977;338924
9;Hombres;1976;338264
9;Hombres;1975;338317
9;Hombres;1974;345116
9;Hombres;1973;330596
9;Hombres;1972;323160
9;Hombres;1971;316386
9;Mujeres;2023;221059
9;Mujeres;2022;228565
9;Mujeres;2021;233148
9;Mujeres;2020;237593
9;Mujeres;2019;238902
9;Mujeres;2018;249561
9;Mujeres;2017;240431
9;Mujeres;2016;239005
9;Mujeres;2015;235230
9;Mujeres;2014;232407
9;Mujeres;2013;230506
9;Mujeres;2012;221291
9;Mujeres;2011;220005
9;Mujeres;2010;217175
9;Mujeres;2009;211949
9;Mujeres;2008;202171
9;Mujeres;2007;198859
9;Mujeres;2006;193042
9;Mujeres;2005;190568
9;Mujeres;2004;189926
9;Mujeres;2003;194233
9;Mujeres;2002;198401
9;Mujeres;2001;195208
9;Mujeres;2000;198144
9;Mujeres;1999;201147
9;Mujeres;1998;202215
9;Mujeres;1997;206302
9;Mujeres;1996;211531
9;Mujeres;1995;220381
9;Mujeres;1994;232315
9;Mujeres;1993;237803
9;Mujeres;1992;252889
9;Mujeres;1991;261847
9;Mujeres;1990;276863
9;Mujeres;1989;289982
9;Mujeres;1988;304750
9;Mujeres;1987;311185
9;Mujeres;1986;323033
9;Mujeres;1985;324990
9;Mujeres;1984;323946
9;Mujeres;1983;319303
9;Mujeres;1982;323235
9;Mujeres;1981;317508
9;Mujeres;1980;318678
9;Mujeres;1979;314873
9;Mujeres;1978;314861
9;Mujeres;1977;322513
9;Mujeres;1976;322572
9;Mujeres;1975;322525
9;Mujeres;1974;328885
9;Mujeres;1973;316731
9;Mujeres;1972;307740
9;Mujeres;1971;301288
10;Total;2023;481317
10;Total;2022;484099
10;Total;2021;492448
10;Total;2020;498810
10;Total;2019;518046
10;Total;2018;497529
10;Total;2017;493515
10;Total;2016;483290
10;Total;2015;478842
10;Total;2014;471376
10;Total;2013;454371
10;Total;2012;452070
10;Total;2011;450233
10;Total;2010;437683
10;Total;2009;422324
10;Total;2008;416754
10;Total;2007;403549
10;Total;2006;397749
10;Total;2005;396609
10;Total;2004;407175
10;Total;2003;415433
10;Total;2002;404988
10;Total;2001;409385
10;Total;2000;415984
10;Total;1999;418861
10;Total;1998;426270
10;Total;1997;436128
10;Total;1996;454884
10;Total;1995;478357
10;Total;1994;489893
10;Total;1993;521159
10;Total;1992;540575
10;Total;1991;567572
10;Total;1990;595180
10;Total;1989;627851
10;Total;1988;640539
10;Total;1987;664413
10;Total;1986;669634
10;Total;1985;667055
10;Total;1984;659211
10;Total;1983;664891
10;Total;1982;656254
10;Total;1981;657606
10;Total;1980;649076
10;Total;1979;647705
10;Total;1978;663149
10;Total;1977;663821
10;Total;1976;662050
10;Total;1975;675277
10;Total;1974;648445
10;Total;1973;631306
10;Total;1972;617954
10;Total;1971;639306
10;Hombres;2023;248059
10;Hombres;2022;249577
10;Hombres;2021;253436
10;Hombres;2020;257653
10;Hombres;2019;267188
10;Hombres;2018;256352
10;Hombres;2017;254255
10;Hombres;2016;248051
10;Hombres;2015;246621
10;Hombres;2014;241606
10;Hombres;2013;233610
10;Hombres;2012;231822
10;Hombres;2011;232277
10;Hombres;2010;224531
10;Hombres;2009;217683
10;Hombres;2008;213839
10;Hombres;2007;206758
10;Hombres;2006;204247
10;Hombres;2005;203923
10;Hombres;2004;209354
10;Hombres;2003;213035
10;Hombres;2002;208361
10;Hombres;2001;210206
10;Hombres;2000;213731
10;Hombres;1999;215303
10;Hombres;1998;218949
10;Hombres;1997;223487
10;Hombres;1996;233387
10;Hombres;1995;245431
10;Hombres;1994;251040
10;Hombres;1993;267163
10;Hombres;1992;277461
10;Hombres;1991;290685
10;Hombres;1990;304657
10;Hombres;1989;322290
10;Hombres;1988;328905
10;Hombres;1987;340548
10;Hombres;1986;343911
10;Hombres;1985;342431
10;Hombres;1984;339251
10;Hombres;1983;341318
10;Hombres;1982;338450
10;Hombres;1981;337986
10;Hombres;1980;333033
10;Hombres;1979;331898
10;Hombres;1978;339951
10;Hombres;1977;339897
10;Hombres;1976;339030
10;Hombres;1975;345581
10;Hombres;1974;331164
10;Hombres;1973;323268
10;Hombres;1972;316314
10;Hombres;1971;326647
10;Mujeres;2023;233258
10;Mujeres;2022;234522
10;Mujeres;2021;239012
10;Mujeres;2020;241157
10;Mujeres;2019;250858
10;Mujeres;2018;241177
10;Mujeres;2017;239260
10;Mujeres;2016;235239
10;Mujeres;2015;232221
10;Mujeres;2014;229770
10;Mujeres;2013;220761
10;Mujeres;2012;220249
10;Mujeres;2011;217956
10;Mujeres;2010;213152
10;Mujeres;2009;204642
10;Mujeres;2008;202915
10;Mujeres;2007;196791
10;Mujeres;2006;193502
10;Mujeres;2005;192686
10;Mujeres;2004;197821
10;Mujeres;2003;202399
10;Mujeres;2002;196628
10;Mujeres;2001;199179
10;Mujeres;2000;202253
10;Mujeres;1999;203558
10;Mujeres;1998;207321
10;Mujeres;1997;212642
10;Mujeres;1996;221497
10;Mujeres;1995;232926
10;Mujeres;1994;238853
10;Mujeres;1993;253997
10;Mujeres;1992;263114
10;Mujeres;1991;276887
10;Mujeres;1990;290522
10;Mujeres;1989;305561
10;Mujeres;1988;311634
10;Mujeres;1987;323865
10;Mujeres;1986;325723
10;Mujeres;1985;324623
10;Mujeres;1984;319961
10;Mujeres;1983;323573
10;Mujeres;1982;317803
10;Mujeres;1981;319619
10;Mujeres;1980;316043
10;Mujeres;1979;315806
10;Mujeres;1978;323198
10;Mujeres;1977;323925
10;Mujeres;1976;323020
10;Mujeres;1975;329695
10;Mujeres;1974;317281
10;Mujeres;1973;308038
10;Mujeres;1972;301639
10;Mujeres;1971;312659
11;Total;2023;493088
11;Total;2022;495322
11;Total;2021;501097
11;Total;2020;522118
11;Total;2019;499839
11;Total;2018;494975
11;Total;2017;484017
11;Total;2016;478484
11;Total;2015;470373
11;Total;2014;452963
11;Total;2013;451078
11;Total;2012;451617
11;Total;2011;439362
11;Total;2010;424808
11;Total;2009;422973
11;Total;2008;411978
11;Total;2007;404687
11;Total;2006;402785
11;Total;2005;412873
11;Total;2004;422932
11;Total;2003;413238
11;Total;2002;412799
11;Total;2001;418300
11;Total;2000;421594
11;Total;1999;428403
11;Total;1998;438499
11;Total;1997;457199
11;Total;1996;479728
11;Total;1995;492068
11;Total;1994;523362
11;Total;1993;543778
11;Total;1992;570665
11;Total;1991;595964
11;Total;1990;629063
11;Total;1989;641194
11;Total;1988;665638
11;Total;1987;670632
11;Total;1986;667684
11;Total;1985;659867
11;Total;1984;665490
11;Total;1983;656749
11;Total;1982;657778
11;Total;1981;651486
11;Total;1980;649383
11;Total;1979;664869
11;Total;1978;666829
11;Total;1977;663283
11;Total;1976;676562
11;Total;1975;649597
11;Total;1974;631717
11;Total;1973;618239
11;Total;1972;637231
11;Total;1971;614355
11;Hombres;2023;254130
11;Hombres;2022;254929
11;Hombres;2021;258781
11;Hombres;2020;269139
11;Hombres;2019;257481
11;Hombres;2018;254866
11;Hombres;2017;248285
11;Hombres;2016;246436
11;Hombres;2015;241100
11;Hombres;2014;232857
11;Hombres;2013;231319
11;Hombres;2012;233150
11;Hombres;2011;225455
11;Hombres;2010;219108
11;Hombres;2009;217057
11;Hombres;2008;211058
11;Hombres;2007;207882
11;Hombres;2006;207187
11;Hombres;2005;212338
11;Hombres;2004;216912
11;Hombres;2003;212678
11;Hombres;2002;211981
11;Hombres;2001;214928
11;Hombres;2000;216694
11;Hombres;1999;220060
11;Hombres;1998;224748
11;Hombres;1997;234586
11;Hombres;1996;246194
11;Hombres;1995;252164
11;Hombres;1994;268247
11;Hombres;1993;279096
11;Hombres;1992;292208
11;Hombres;1991;304882
11;Hombres;1990;322677
11;Hombres;1989;329121
11;Hombres;1988;340912
11;Hombres;1987;344172
11;Hombres;1986;342381
11;Hombres;1985;339237
11;Hombres;1984;341581
11;Hombres;1983;338566
11;Hombres;1982;337984
11;Hombres;1981;334274
11;Hombres;1980;332632
11;Hombres;1979;340983
11;Hombres;1978;341544
11;Hombres;1977;339777
11;Hombres;1976;346063
11;Hombres;1975;331748
11;Hombres;1974;323375
11;Hombres;1973;316255
11;Hombres;1972;324717
11;Hombres;1971;313769
11;Mujeres;2023;238958
11;Mujeres;2022;240393
11;Mujeres;2021;242316
11;Mujeres;2020;252979
11;Mujeres;2019;242358
11;Mujeres;2018;240109
11;Mujeres;2017;235732
11;Mujeres;2016;232048
11;Mujeres;2015;229273
11;Mujeres;2014;220106
11;Mujeres;2013;219759
11;Mujeres;2012;218466
11;Mujeres;2011;213907
11;Mujeres;2010;205700
11;Mujeres;2009;205916
11;Mujeres;2008;200920
11;Mujeres;2007;196805
11;Mujeres;2006;195598
11;Mujeres;2005;200535
11;Mujeres;2004;206020
11;Mujeres;2003;200560
11;Mujeres;2002;200818
11;Mujeres;2001;203371
11;Mujeres;2000;204900
11;Mujeres;1999;208342
11;Mujeres;1998;213752
11;Mujeres;1997;222613
11;Mujeres;1996;233534
11;Mujeres;1995;239904
11;Mujeres;1994;255115
11;Mujeres;1993;264682
11;Mujeres;1992;278457
11;Mujeres;1991;291082
11;Mujeres;1990;306386
11;Mujeres;1989;312073
11;Mujeres;1988;324726
