Codigo;Provincias;Sexo;Periodo;Total
29;Málaga;Total;2018;13480
29;Málaga;Total;2017;14422
29;Málaga;Total;2016;14979
29;Málaga;Total;2015;15286
29;Málaga;Total;2014;15671
29;Málaga;Total;2013;15505
29;Málaga;Total;2012;16604
29;Málaga;Total;2011;17078
29;Málaga;Total;2010;17447
29;Málaga;Total;2009;17794
29;Málaga;Total;2008;19015
29;Málaga;Total;2007;18323
29;Málaga;Total;2006;17999
29;Málaga;Total;2005;17232
29;Málaga;Total;2004;16588
29;Málaga;Total;2003;15862
29;Málaga;Total;2002;14664
29;Málaga;Total;2001;14255
29;Málaga;Total;2000;13849
29;Málaga;Total;1999;13280
29;Málaga;Total;1998;12627
29;Málaga;Total;1997;12913
29;Málaga;Total;1996;12635
29;Málaga;Total;1995;12670
29;Málaga;Total;1994;12756
29;Málaga;Total;1993;13368
29;Málaga;Total;1992;13839
29;Málaga;Total;1991;13754
29;Málaga;Total;1990;13399
29;Málaga;Total;1989;13019
29;Málaga;Total;1988;14149
29;Málaga;Total;1987;14513
29;Málaga;Total;1986;14618
29;Málaga;Total;1985;15178
29;Málaga;Total;1984;15861
29;Málaga;Total;1983;16253
29;Málaga;Total;1982;16980
29;Málaga;Total;1981;16816
29;Málaga;Total;1980;17242
29;Málaga;Total;1979;17602
29;Málaga;Total;1978;18371
29;Málaga;Total;1977;18668
29;Málaga;Total;1976;19075
29;Málaga;Total;1975;19149
29;Málaga;Hombres;2021;6577
29;Málaga;Hombres;2020;6370
29;Málaga;Hombres;2019;6812
29;Málaga;Hombres;2018;6914
29;Málaga;Hombres;2017;7351
29;Málaga;Hombres;2016;7768
29;Málaga;Hombres;2015;7886
29;Málaga;Hombres;2014;8027
29;Málaga;Hombres;2013;7996
29;Málaga;Hombres;2012;8521
29;Málaga;Hombres;2011;8733
29;Málaga;Hombres;2010;9006
29;Málaga;Hombres;2009;9123
29;Málaga;Hombres;2008;9926
29;Málaga;Hombres;2007;9387
29;Málaga;Hombres;2006;9385
29;Málaga;Hombres;2005;8836
29;Málaga;Hombres;2004;8529
29;Málaga;Hombres;2003;8153
29;Málaga;Hombres;2002;7586
29;Málaga;Hombres;2001;7295
29;Málaga;Hombres;2000;7154
29;Málaga;Hombres;1999;6900
29;Málaga;Hombres;1998;6522
29;Málaga;Hombres;1997;6590
29;Málaga;Hombres;1996;6503
29;Málaga;Hombres;1995;6415
29;Málaga;Hombres;1994;6481
29;Málaga;Hombres;1993;6972
29;Málaga;Hombres;1992;7115
29;Málaga;Hombres;1991;7127
29;Málaga;Hombres;1990;6908
29;Málaga;Hombres;1989;6731
29;Málaga;Hombres;1988;7368
29;Málaga;Hombres;1987;7536
29;Málaga;Hombres;1986;7506
29;Málaga;Hombres;1985;7870
29;Málaga;Hombres;1984;8161
29;Málaga;Hombres;1983;8416
29;Málaga;Hombres;1982;8893
29;Málaga;Hombres;1981;8715
29;Málaga;Hombres;1980;8998
29;Málaga;Hombres;1979;9171
29;Málaga;Hombres;1978;9443
29;Málaga;Hombres;1977;9672
29;Málaga;Hombres;1976;9865
29;Málaga;Hombres;1975;9878
29;Málaga;Mujeres;2021;6018
29;Málaga;Mujeres;2020;6147
29;Málaga;Mujeres;2019;6431
29;Málaga;Mujeres;2018;6566
29;Málaga;Mujeres;2017;7071
29;Málaga;Mujeres;2016;7211
29;Málaga;Mujeres;2015;7400
29;Málaga;Mujeres;2014;7644
29;Málaga;Mujeres;2013;7509
29;Málaga;Mujeres;2012;8083
29;Málaga;Mujeres;2011;8345
29;Málaga;Mujeres;2010;8441
29;Málaga;Mujeres;2009;8671
29;Málaga;Mujeres;2008;9089
29;Málaga;Mujeres;2007;8936
29;Málaga;Mujeres;2006;8614
29;Málaga;Mujeres;2005;8396
29;Málaga;Mujeres;2004;8059
29;Málaga;Mujeres;2003;7709
29;Málaga;Mujeres;2002;7078
29;Málaga;Mujeres;2001;6960
29;Málaga;Mujeres;2000;6695
29;Málaga;Mujeres;1999;6380
29;Málaga;Mujeres;1998;6105
29;Málaga;Mujeres;1997;6323
29;Málaga;Mujeres;1996;6132
29;Málaga;Mujeres;1995;6255
29;Málaga;Mujeres;1994;6275
29;Málaga;Mujeres;1993;6396
29;Málaga;Mujeres;1992;6724
29;Málaga;Mujeres;1991;6627
29;Málaga;Mujeres;1990;6491
29;Málaga;Mujeres;1989;6288
29;Málaga;Mujeres;1988;6781
29;Málaga;Mujeres;1987;6977
29;Málaga;Mujeres;1986;7112
29;Málaga;Mujeres;1985;7308
29;Málaga;Mujeres;1984;7700
29;Málaga;Mujeres;1983;7837
29;Málaga;Mujeres;1982;8087
29;Málaga;Mujeres;1981;8101
29;Málaga;Mujeres;1980;8244
29;Málaga;Mujeres;1979;8431
29;Málaga;Mujeres;1978;8928
29;Málaga;Mujeres;1977;8996
29;Málaga;Mujeres;1976;9210
29;Málaga;Mujeres;1975;9271
30;Murcia;Total;2021;13815
30;Murcia;Total;2020;13706
30;Murcia;Total;2019;14264
30;Murcia;Total;2018;14675
30;Murcia;Total;2017;15088
30;Murcia;Total;2016;15528
30;Murcia;Total;2015;15976
30;Murcia;Total;2014;16308
30;Murcia;Total;2013;16105
30;Murcia;Total;2012;16682
30;Murcia;Total;2011;17408
30;Murcia;Total;2010;18039
30;Murcia;Total;2009;18571
30;Murcia;Total;2008;19386
30;Murcia;Total;2007;18602
30;Murcia;Total;2006;18091
30;Murcia;Total;2005;17330
30;Murcia;Total;2004;16677
30;Murcia;Total;2003;16444
30;Murcia;Total;2002;15489
30;Murcia;Total;2001;14990
30;Murcia;Total;2000;14195
30;Murcia;Total;1999;13099
30;Murcia;Total;1998;12790
30;Murcia;Total;1997;12979
30;Murcia;Total;1996;12649
30;Murcia;Total;1995;12570
30;Murcia;Total;1994;12494
30;Murcia;Total;1993;13350
30;Murcia;Total;1992;13770
30;Murcia;Total;1991;13790
30;Murcia;Total;1990;13869
30;Murcia;Total;1989;13992
30;Murcia;Total;1988;13979
30;Murcia;Total;1987;13996
30;Murcia;Total;1986;13958
30;Murcia;Total;1985;14546
30;Murcia;Total;1984;14862
30;Murcia;Total;1983;15344
30;Murcia;Total;1982;16575
30;Murcia;Total;1981;16758
30;Murcia;Total;1980;18204
30;Murcia;Total;1979;18758
30;Murcia;Total;1978;18942
30;Murcia;Total;1977;19103
30;Murcia;Total;1976;19649
30;Murcia;Total;1975;18484
30;Murcia;Hombres;2021;7097
30;Murcia;Hombres;2020;7157
30;Murcia;Hombres;2019;7312
30;Murcia;Hombres;2018;7483
30;Murcia;Hombres;2017;7729
30;Murcia;Hombres;2016;8017
30;Murcia;Hombres;2015;8177
30;Murcia;Hombres;2014;8493
30;Murcia;Hombres;2013;8294
30;Murcia;Hombres;2012;8681
30;Murcia;Hombres;2011;9005
30;Murcia;Hombres;2010;9320
30;Murcia;Hombres;2009;9573
30;Murcia;Hombres;2008;9949
30;Murcia;Hombres;2007;9582
30;Murcia;Hombres;2006;9380
30;Murcia;Hombres;2005;9004
30;Murcia;Hombres;2004;8649
30;Murcia;Hombres;2003;8552
30;Murcia;Hombres;2002;8001
30;Murcia;Hombres;2001;7648
30;Murcia;Hombres;2000;7293
30;Murcia;Hombres;1999;6711
30;Murcia;Hombres;1998;6582
30;Murcia;Hombres;1997;6660
30;Murcia;Hombres;1996;6555
30;Murcia;Hombres;1995;6473
30;Murcia;Hombres;1994;6485
30;Murcia;Hombres;1993;6977
30;Murcia;Hombres;1992;7163
30;Murcia;Hombres;1991;7007
30;Murcia;Hombres;1990;7121
30;Murcia;Hombres;1989;7297
30;Murcia;Hombres;1988;7284
30;Murcia;Hombres;1987;7221
30;Murcia;Hombres;1986;7284
30;Murcia;Hombres;1985;7511
30;Murcia;Hombres;1984;7638
30;Murcia;Hombres;1983;8008
30;Murcia;Hombres;1982;8499
30;Murcia;Hombres;1981;8772
30;Murcia;Hombres;1980;9544
30;Murcia;Hombres;1979;9759
30;Murcia;Hombres;1978;9771
30;Murcia;Hombres;1977;9902
30;Murcia;Hombres;1976;10130
30;Murcia;Hombres;1975;9465
30;Murcia;Mujeres;2021;6718
30;Murcia;Mujeres;2020;6549
30;Murcia;Mujeres;2019;6952
30;Murcia;Mujeres;2018;7192
30;Murcia;Mujeres;2017;7359
30;Murcia;Mujeres;2016;7511
30;Murcia;Mujeres;2015;7799
30;Murcia;Mujeres;2014;7815
30;Murcia;Mujeres;2013;7811
30;Murcia;Mujeres;2012;8001
30;Murcia;Mujeres;2011;8403
30;Murcia;Mujeres;2010;8719
30;Murcia;Mujeres;2009;8998
30;Murcia;Mujeres;2008;9437
30;Murcia;Mujeres;2007;9020
30;Murcia;Mujeres;2006;8711
30;Murcia;Mujeres;2005;8326
30;Murcia;Mujeres;2004;8028
30;Murcia;Mujeres;2003;7892
30;Murcia;Mujeres;2002;7488
30;Murcia;Mujeres;2001;7342
30;Murcia;Mujeres;2000;6902
30;Murcia;Mujeres;1999;6388
30;Murcia;Mujeres;1998;6208
30;Murcia;Mujeres;1997;6319
30;Murcia;Mujeres;1996;6094
30;Murcia;Mujeres;1995;6097
30;Murcia;Mujeres;1994;6009
30;Murcia;Mujeres;1993;6373
30;Murcia;Mujeres;1992;6607
30;Murcia;Mujeres;1991;6783
30;Murcia;Mujeres;1990;6748
30;Murcia;Mujeres;1989;6695
30;Murcia;Mujeres;1988;6695
30;Murcia;Mujeres;1987;6775
30;Murcia;Mujeres;1986;6674
30;Murcia;Mujeres;1985;7035
30;Murcia;Mujeres;1984;7224
30;Murcia;Mujeres;1983;7336
30;Murcia;Mujeres;1982;8076
30;Murcia;Mujeres;1981;7986
30;Murcia;Mujeres;1980;8660
30;Murcia;Mujeres;1979;8999
30;Murcia;Mujeres;1978;9171
30;Murcia;Mujeres;1977;9201
30;Murcia;Mujeres;1976;9519
30;Murcia;Mujeres;1975;9019
31;Navarra;Total;2021;5113
31;Navarra;Total;2020;5036
31;Navarra;Total;2019;5371
31;Navarra;Total;2018;5398
31;Navarra;Total;2017;5746
31;Navarra;Total;2016;5894
31;Navarra;Total;2015;6007
31;Navarra;Total;2014;6183
31;Navarra;Total;2013;6075
31;Navarra;Total;2012;6731
31;Navarra;Total;2011;6747
31;Navarra;Total;2010;6778
31;Navarra;Total;2009;6844
31;Navarra;Total;2008;7029
31;Navarra;Total;2007;6595
31;Navarra;Total;2006;6551
31;Navarra;Total;2005;6149
31;Navarra;Total;2004;6293
31;Navarra;Total;2003;6180
31;Navarra;Total;2002;5802
31;Navarra;Total;2001;5710
31;Navarra;Total;2000;5262
31;Navarra;Total;1999;5122
31;Navarra;Total;1998;4952
31;Navarra;Total;1997;4967
31;Navarra;Total;1996;4830
31;Navarra;Total;1995;4627
31;Navarra;Total;1994;4650
31;Navarra;Total;1993;4688
31;Navarra;Total;1992;4549
31;Navarra;Total;1991;4789
31;Navarra;Total;1990;4816
31;Navarra;Total;1989;4860
31;Navarra;Total;1988;4935
31;Navarra;Total;1987;4801
31;Navarra;Total;1986;5168
31;Navarra;Total;1985;5313
31;Navarra;Total;1984;5670
31;Navarra;Total;1983;5865
31;Navarra;Total;1982;6236
31;Navarra;Total;1981;6676
31;Navarra;Total;1980;7024
31;Navarra;Total;1979;7395
31;Navarra;Total;1978;7874
31;Navarra;Total;1977;8357
31;Navarra;Total;1976;8663
31;Navarra;Total;1975;8690
31;Navarra;Hombres;2021;2634
31;Navarra;Hombres;2020;2612
31;Navarra;Hombres;2019;2786
31;Navarra;Hombres;2018;2710
31;Navarra;Hombres;2017;2928
31;Navarra;Hombres;2016;3010
31;Navarra;Hombres;2015;3077
31;Navarra;Hombres;2014;3141
31;Navarra;Hombres;2013;3104
31;Navarra;Hombres;2012;3467
31;Navarra;Hombres;2011;3533
31;Navarra;Hombres;2010;3474
31;Navarra;Hombres;2009;3508
31;Navarra;Hombres;2008;3650
31;Navarra;Hombres;2007;3420
31;Navarra;Hombres;2006;3289
31;Navarra;Hombres;2005;3099
31;Navarra;Hombres;2004;3321
31;Navarra;Hombres;2003;3153
31;Navarra;Hombres;2002;2974
31;Navarra;Hombres;2001;2928
31;Navarra;Hombres;2000;2733
31;Navarra;Hombres;1999;2678
31;Navarra;Hombres;1998;2549
31;Navarra;Hombres;1997;2563
31;Navarra;Hombres;1996;2410
31;Navarra;Hombres;1995;2378
31;Navarra;Hombres;1994;2394
31;Navarra;Hombres;1993;2455
31;Navarra;Hombres;1992;2392
31;Navarra;Hombres;1991;2513
31;Navarra;Hombres;1990;2505
31;Navarra;Hombres;1989;2532
31;Navarra;Hombres;1988;2523
31;Navarra;Hombres;1987;2494
31;Navarra;Hombres;1986;2768
31;Navarra;Hombres;1985;2745
31;Navarra;Hombres;1984;2966
31;Navarra;Hombres;1983;3055
31;Navarra;Hombres;1982;3241
31;Navarra;Hombres;1981;3346
31;Navarra;Hombres;1980;3650
31;Navarra;Hombres;1979;3870
31;Navarra;Hombres;1978;4118
31;Navarra;Hombres;1977;4333
31;Navarra;Hombres;1976;4516
31;Navarra;Hombres;1975;4444
31;Navarra;Mujeres;2021;2479
31;Navarra;Mujeres;2020;2424
31;Navarra;Mujeres;2019;2585
31;Navarra;Mujeres;2018;2688
31;Navarra;Mujeres;2017;2818
31;Navarra;Mujeres;2016;2884
31;Navarra;Mujeres;2015;2930
31;Navarra;Mujeres;2014;3042
31;Navarra;Mujeres;2013;2971
31;Navarra;Mujeres;2012;3264
31;Navarra;Mujeres;2011;3214
31;Navarra;Mujeres;2010;3304
31;Navarra;Mujeres;2009;3336
31;Navarra;Mujeres;2008;3379
31;Navarra;Mujeres;2007;3175
31;Navarra;Mujeres;2006;3262
31;Navarra;Mujeres;2005;3050
31;Navarra;Mujeres;2004;2972
31;Navarra;Mujeres;2003;3027
31;Navarra;Mujeres;2002;2828
31;Navarra;Mujeres;2001;2782
31;Navarra;Mujeres;2000;2529
31;Navarra;Mujeres;1999;2444
31;Navarra;Mujeres;1998;2403
31;Navarra;Mujeres;1997;2404
31;Navarra;Mujeres;1996;2420
31;Navarra;Mujeres;1995;2249
31;Navarra;Mujeres;1994;2256
31;Navarra;Mujeres;1993;2233
31;Navarra;Mujeres;1992;2157
31;Navarra;Mujeres;1991;2276
31;Navarra;Mujeres;1990;2311
31;Navarra;Mujeres;1989;2328
31;Navarra;Mujeres;1988;2412
31;Navarra;Mujeres;1987;2307
31;Navarra;Mujeres;1986;2400
31;Navarra;Mujeres;1985;2568
31;Navarra;Mujeres;1984;2704
31;Navarra;Mujeres;1983;2810
31;Navarra;Mujeres;1982;2995
31;Navarra;Mujeres;1981;3330
31;Navarra;Mujeres;1980;3374
31;Navarra;Mujeres;1979;3525
31;Navarra;Mujeres;1978;3756
31;Navarra;Mujeres;1977;4024
31;Navarra;Mujeres;1976;4147
31;Navarra;Mujeres;1975;4246
32;Ourense;Total;2021;1399
32;Ourense;Total;2020;1460
32;Ourense;Total;2019;1469
32;Ourense;Total;2018;1486
32;Ourense;Total;2017;1709
32;Ourense;Total;2016;1781
32;Ourense;Total;2015;1835
32;Ourense;Total;2014;1855
32;Ourense;Total;2013;1863
32;Ourense;Total;2012;1933
32;Ourense;Total;2011;1973
32;Ourense;Total;2010;2054
32;Ourense;Total;2009;2058
32;Ourense;Total;2008;2156
32;Ourense;Total;2007;2073
32;Ourense;Total;2006;2039
32;Ourense;Total;2005;1911
32;Ourense;Total;2004;1901
32;Ourense;Total;2003;2041
32;Ourense;Total;2002;1826
32;Ourense;Total;2001;1809
32;Ourense;Total;2000;1837
32;Ourense;Total;1999;1839
32;Ourense;Total;1998;1826
32;Ourense;Total;1997;1933
32;Ourense;Total;1996;1968
32;Ourense;Total;1995;2060
32;Ourense;Total;1994;2115
32;Ourense;Total;1993;2317
32;Ourense;Total;1992;2270
32;Ourense;Total;1991;2329
32;Ourense;Total;1990;2431
32;Ourense;Total;1989;2494
32;Ourense;Total;1988;2652
32;Ourense;Total;1987;2755
32;Ourense;Total;1986;2897
32;Ourense;Total;1985;3183
32;Ourense;Total;1984;3337
32;Ourense;Total;1983;3482
32;Ourense;Total;1982;3501
32;Ourense;Total;1981;3788
32;Ourense;Total;1980;4108
32;Ourense;Total;1979;4389
32;Ourense;Total;1978;4619
32;Ourense;Total;1977;4563
32;Ourense;Total;1976;4798
32;Ourense;Total;1975;4706
32;Ourense;Hombres;2021;720
32;Ourense;Hombres;2020;787
32;Ourense;Hombres;2019;765
32;Ourense;Hombres;2018;746
32;Ourense;Hombres;2017;881
32;Ourense;Hombres;2016;942
32;Ourense;Hombres;2015;941
32;Ourense;Hombres;2014;967
32;Ourense;Hombres;2013;965
32;Ourense;Hombres;2012;1006
32;Ourense;Hombres;2011;1028
32;Ourense;Hombres;2010;1080
32;Ourense;Hombres;2009;1094
32;Ourense;Hombres;2008;1086
32;Ourense;Hombres;2007;1044
32;Ourense;Hombres;2006;1060
32;Ourense;Hombres;2005;1000
32;Ourense;Hombres;2004;982
32;Ourense;Hombres;2003;1057
32;Ourense;Hombres;2002;923
32;Ourense;Hombres;2001;911
32;Ourense;Hombres;2000;960
32;Ourense;Hombres;1999;949
32;Ourense;Hombres;1998;927
32;Ourense;Hombres;1997;1004
32;Ourense;Hombres;1996;1031
32;Ourense;Hombres;1995;1098
32;Ourense;Hombres;1994;1098
32;Ourense;Hombres;1993;1199
32;Ourense;Hombres;1992;1177
32;Ourense;Hombres;1991;1199
32;Ourense;Hombres;1990;1255
32;Ourense;Hombres;1989;1256
32;Ourense;Hombres;1988;1383
32;Ourense;Hombres;1987;1381
32;Ourense;Hombres;1986;1465
32;Ourense;Hombres;1985;1678
32;Ourense;Hombres;1984;1756
32;Ourense;Hombres;1983;1769
32;Ourense;Hombres;1982;1835
32;Ourense;Hombres;1981;2013
32;Ourense;Hombres;1980;2127
32;Ourense;Hombres;1979;2253
32;Ourense;Hombres;1978;2439
32;Ourense;Hombres;1977;2350
32;Ourense;Hombres;1976;2429
32;Ourense;Hombres;1975;2324
32;Ourense;Mujeres;2021;679
32;Ourense;Mujeres;2020;673
32;Ourense;Mujeres;2019;704
32;Ourense;Mujeres;2018;740
32;Ourense;Mujeres;2017;828
32;Ourense;Mujeres;2016;839
32;Ourense;Mujeres;2015;894
32;Ourense;Mujeres;2014;888
32;Ourense;Mujeres;2013;898
32;Ourense;Mujeres;2012;927
32;Ourense;Mujeres;2011;945
32;Ourense;Mujeres;2010;974
32;Ourense;Mujeres;2009;964
32;Ourense;Mujeres;2008;1070
32;Ourense;Mujeres;2007;1029
32;Ourense;Mujeres;2006;979
32;Ourense;Mujeres;2005;911
32;Ourense;Mujeres;2004;919
32;Ourense;Mujeres;2003;984
32;Ourense;Mujeres;2002;903
32;Ourense;Mujeres;2001;898
32;Ourense;Mujeres;2000;877
32;Ourense;Mujeres;1999;890
32;Ourense;Mujeres;1998;899
32;Ourense;Mujeres;1997;929
32;Ourense;Mujeres;1996;937
32;Ourense;Mujeres;1995;962
32;Ourense;Mujeres;1994;1017
32;Ourense;Mujeres;1993;1118
32;Ourense;Mujeres;1992;1093
32;Ourense;Mujeres;1991;1130
32;Ourense;Mujeres;1990;1176
32;Ourense;Mujeres;1989;1238
32;Ourense;Mujeres;1988;1269
32;Ourense;Mujeres;1987;1374
32;Ourense;Mujeres;1986;1432
32;Ourense;Mujeres;1985;1505
32;Ourense;Mujeres;1984;1581
32;Ourense;Mujeres;1983;1713
32;Ourense;Mujeres;1982;1666
32;Ourense;Mujeres;1981;1775
32;Ourense;Mujeres;1980;1981
32;Ourense;Mujeres;1979;2136
32;Ourense;Mujeres;1978;2180
32;Ourense;Mujeres;1977;2213
32;Ourense;Mujeres;1976;2369
32;Ourense;Mujeres;1975;2382
34;Palencia;Total;2021;840
34;Palencia;Total;2020;939
34;Palencia;Total;2019;927
34;Palencia;Total;2018;983
34;Palencia;Total;2017;1076
34;Palencia;Total;2016;1047
34;Palencia;Total;2015;1162
34;Palencia;Total;2014;1180
34;Palencia;Total;2013;1148
34;Palencia;Total;2012;1162
34;Palencia;Total;2011;1227
34;Palencia;Total;2010;1187
34;Palencia;Total;2009;1231
34;Palencia;Total;2008;1278
34;Palencia;Total;2007;1208
34;Palencia;Total;2006;1248
34;Palencia;Total;2005;1225
34;Palencia;Total;2004;1161
34;Palencia;Total;2003;1204
34;Palencia;Total;2002;1193
34;Palencia;Total;2001;1165
34;Palencia;Total;2000;1155
34;Palencia;Total;1999;1216
34;Palencia;Total;1998;1113
34;Palencia;Total;1997;1246
34;Palencia;Total;1996;1338
34;Palencia;Total;1995;1301
34;Palencia;Total;1994;1365
34;Palencia;Total;1993;1382
34;Palencia;Total;1992;1446
34;Palencia;Total;1991;1476
34;Palencia;Total;1990;1563
34;Palencia;Total;1989;1643
34;Palencia;Total;1988;1670
34;Palencia;Total;1987;1857
34;Palencia;Total;1986;1973
34;Palencia;Total;1985;2086
34;Palencia;Total;1984;2266
34;Palencia;Total;1983;2184
34;Palencia;Total;1982;2303
34;Palencia;Total;1981;2406
34;Palencia;Total;1980;2474
34;Palencia;Total;1979;2480
34;Palencia;Total;1978;2525
34;Palencia;Total;1977;2411
34;Palencia;Total;1976;2458
34;Palencia;Total;1975;2471
34;Palencia;Hombres;2021;425
34;Palencia;Hombres;2020;493
34;Palencia;Hombres;2019;477
34;Palencia;Hombres;2018;493
34;Palencia;Hombres;2017;581
34;Palencia;Hombres;2016;532
34;Palencia;Hombres;2015;625
34;Palencia;Hombres;2014;593
34;Palencia;Hombres;2013;597
34;Palencia;Hombres;2012;610
34;Palencia;Hombres;2011;667
34;Palencia;Hombres;2010;618
34;Palencia;Hombres;2009;620
34;Palencia;Hombres;2008;658
34;Palencia;Hombres;2007;649
34;Palencia;Hombres;2006;613
34;Palencia;Hombres;2005;595
34;Palencia;Hombres;2004;609
34;Palencia;Hombres;2003;612
34;Palencia;Hombres;2002;620
34;Palencia;Hombres;2001;602
34;Palencia;Hombres;2000;586
34;Palencia;Hombres;1999;611
34;Palencia;Hombres;1998;573
34;Palencia;Hombres;1997;639
34;Palencia;Hombres;1996;674
34;Palencia;Hombres;1995;655
34;Palencia;Hombres;1994;710
34;Palencia;Hombres;1993;705
34;Palencia;Hombres;1992;759
34;Palencia;Hombres;1991;746
34;Palencia;Hombres;1990;773
34;Palencia;Hombres;1989;840
34;Palencia;Hombres;1988;871
34;Palencia;Hombres;1987;959
34;Palencia;Hombres;1986;1025
34;Palencia;Hombres;1985;1068
34;Palencia;Hombres;1984;1173
34;Palencia;Hombres;1983;1148
34;Palencia;Hombres;1982;1220
34;Palencia;Hombres;1981;1216
34;Palencia;Hombres;1980;1265
34;Palencia;Hombres;1979;1282
34;Palencia;Hombres;1978;1305
34;Palencia;Hombres;1977;1265
34;Palencia;Hombres;1976;1221
34;Palencia;Hombres;1975;1211
34;Palencia;Mujeres;2021;415
34;Palencia;Mujeres;2020;446
34;Palencia;Mujeres;2019;450
34;Palencia;Mujeres;2018;490
34;Palencia;Mujeres;2017;495
34;Palencia;Mujeres;2016;515
34;Palencia;Mujeres;2015;537
34;Palencia;Mujeres;2014;587
34;Palencia;Mujeres;2013;551
34;Palencia;Mujeres;2012;552
34;Palencia;Mujeres;2011;560
34;Palencia;Mujeres;2010;569
34;Palencia;Mujeres;2009;611
34;Palencia;Mujeres;2008;620
34;Palencia;Mujeres;2007;559
34;Palencia;Mujeres;2006;635
34;Palencia;Mujeres;2005;630
34;Palencia;Mujeres;2004;552
34;Palencia;Mujeres;2003;592
34;Palencia;Mujeres;2002;573
34;Palencia;Mujeres;2001;563
34;Palencia;Mujeres;2000;569
34;Palencia;Mujeres;1999;605
34;Palencia;Mujeres;1998;540
34;Palencia;Mujeres;1997;607
34;Palencia;Mujeres;1996;664
34;Palencia;Mujeres;1995;646
34;Palencia;Mujeres;1994;655
34;Palencia;Mujeres;1993;677
34;Palencia;Mujeres;1992;687
34;Palencia;Mujeres;1991;730
34;Palencia;Mujeres;1990;790
34;Palencia;Mujeres;1989;803
34;Palencia;Mujeres;1988;799
34;Palencia;Mujeres;1987;898
34;Palencia;Mujeres;1986;948
34;Palencia;Mujeres;1985;1018
34;Palencia;Mujeres;1984;1093
34;Palencia;Mujeres;1983;1036
34;Palencia;Mujeres;1982;1083
34;Palencia;Mujeres;1981;1190
34;Palencia;Mujeres;1980;1209
34;Palencia;Mujeres;1979;1198
34;Palencia;Mujeres;1978;1220
34;Palencia;Mujeres;1977;1146
34;Palencia;Mujeres;1976;1237
34;Palencia;Mujeres;1975;1260
35;Palmas, Las;Total;2021;6873
35;Palmas, Las;Total;2020;7059
35;Palmas, Las;Total;2019;7586
35;Palmas, Las;Total;2018;7742
35;Palmas, Las;Total;2017;8244
35;Palmas, Las;Total;2016;8588
35;Palmas, Las;Total;2015;8423
35;Palmas, Las;Total;2014;8683
35;Palmas, Las;Total;2013;8540
35;Palmas, Las;Total;2012;8937
35;Palmas, Las;Total;2011;9129
35;Palmas, Las;Total;2010;9740
35;Palmas, Las;Total;2009;9898
35;Palmas, Las;Total;2008;10771
35;Palmas, Las;Total;2007;10128
35;Palmas, Las;Total;2006;11090
35;Palmas, Las;Total;2005;10797
35;Palmas, Las;Total;2004;10827
35;Palmas, Las;Total;2003;11080
35;Palmas, Las;Total;2002;10827
35;Palmas, Las;Total;2001;10842
35;Palmas, Las;Total;2000;10606
35;Palmas, Las;Total;1999;10218
35;Palmas, Las;Total;1998;9570
35;Palmas, Las;Total;1997;9530
35;Palmas, Las;Total;1996;9205
35;Palmas, Las;Total;1995;9114
35;Palmas, Las;Total;1994;9214
35;Palmas, Las;Total;1993;9554
35;Palmas, Las;Total;1992;9852
35;Palmas, Las;Total;1991;10039
35;Palmas, Las;Total;1990;10230
35;Palmas, Las;Total;1989;10685
35;Palmas, Las;Total;1988;11370
35;Palmas, Las;Total;1987;10894
35;Palmas, Las;Total;1986;10860
35;Palmas, Las;Total;1985;10861
35;Palmas, Las;Total;1984;11211
35;Palmas, Las;Total;1983;11789
35;Palmas, Las;Total;1982;12472
35;Palmas, Las;Total;1981;12751
35;Palmas, Las;Total;1980;13387
35;Palmas, Las;Total;1979;13789
35;Palmas, Las;Total;1978;13996
35;Palmas, Las;Total;1977;14042
35;Palmas, Las;Total;1976;14544
35;Palmas, Las;Total;1975;14527
35;Palmas, Las;Hombres;2021;3539
35;Palmas, Las;Hombres;2020;3621
35;Palmas, Las;Hombres;2019;3855
35;Palmas, Las;Hombres;2018;4028
35;Palmas, Las;Hombres;2017;4233
35;Palmas, Las;Hombres;2016;4412
35;Palmas, Las;Hombres;2015;4301
35;Palmas, Las;Hombres;2014;4500
35;Palmas, Las;Hombres;2013;4319
35;Palmas, Las;Hombres;2012;4673
35;Palmas, Las;Hombres;2011;4723
35;Palmas, Las;Hombres;2010;4989
35;Palmas, Las;Hombres;2009;5124
35;Palmas, Las;Hombres;2008;5582
35;Palmas, Las;Hombres;2007;5227
35;Palmas, Las;Hombres;2006;5606
35;Palmas, Las;Hombres;2005;5545
35;Palmas, Las;Hombres;2004;5618
35;Palmas, Las;Hombres;2003;5747
35;Palmas, Las;Hombres;2002;5570
35;Palmas, Las;Hombres;2001;5545
35;Palmas, Las;Hombres;2000;5545
35;Palmas, Las;Hombres;1999;5215
35;Palmas, Las;Hombres;1998;4984
35;Palmas, Las;Hombres;1997;4777
35;Palmas, Las;Hombres;1996;4678
35;Palmas, Las;Hombres;1995;4642
35;Palmas, Las;Hombres;1994;4777
35;Palmas, Las;Hombres;1993;4930
35;Palmas, Las;Hombres;1992;5123
35;Palmas, Las;Hombres;1991;5195
35;Palmas, Las;Hombres;1990;5350
35;Palmas, Las;Hombres;1989;5552
35;Palmas, Las;Hombres;1988;5839
35;Palmas, Las;Hombres;1987;5560
35;Palmas, Las;Hombres;1986;5609
35;Palmas, Las;Hombres;1985;5472
