Sexo;Edad;Provincias;Periodo;Total
Ambos sexos;Total;43 Tarragona;1 de enero de 2016;791.669,910579
Ambos sexos;Total;43 Tarragona;1 de enero de 2015;793.155,041324
Ambos sexos;Total;43 Tarragona;1 de enero de 2014;795.328,103674
Ambos sexos;Total;43 Tarragona;1 de enero de 2013;802.805,700653
Ambos sexos;Total;43 Tarragona;1 de enero de 2012;806.904,044314
Ambos sexos;Total;43 Tarragona;1 de enero de 2011;803.859,389695
Ambos sexos;Total;43 Tarragona;1 de enero de 2010;798.818,242383
Ambos sexos;Total;43 Tarragona;1 de enero de 2009;793.983,064765
Ambos sexos;Total;43 Tarragona;1 de enero de 2008;780.208,794648
Ambos sexos;Total;43 Tarragona;1 de enero de 2007;749.155,859956
Ambos sexos;Total;43 Tarragona;1 de enero de 2006;718.447,551214
Ambos sexos;Total;43 Tarragona;1 de enero de 2005;689.266,058852
Ambos sexos;Total;43 Tarragona;1 de enero de 2004;661.093,650898
Ambos sexos;Total;43 Tarragona;1 de enero de 2003;636.613,63952
Ambos sexos;Total;43 Tarragona;1 de enero de 2002;613.031,470595
Ambos sexos;Total;43 Tarragona;1 de enero de 2001;603.801,09259
Ambos sexos;Total;43 Tarragona;1 de enero de 2000;596.820,203698
Ambos sexos;Total;43 Tarragona;1 de enero de 1999;590.625,405714
Ambos sexos;Total;43 Tarragona;1 de enero de 1998;584.308,372437
Ambos sexos;Total;43 Tarragona;1 de enero de 1997;578.121,904378
Ambos sexos;Total;43 Tarragona;1 de enero de 1996;571.965,574248
Ambos sexos;Total;43 Tarragona;1 de enero de 1995;565.930,186976
Ambos sexos;Total;43 Tarragona;1 de enero de 1994;559.862,311901
Ambos sexos;Total;43 Tarragona;1 de enero de 1993;553.700,096398
Ambos sexos;Total;43 Tarragona;1 de enero de 1992;547.217,9375
Ambos sexos;Total;43 Tarragona;1 de enero de 1991;541.735,678287
Ambos sexos;Total;43 Tarragona;1 de enero de 1990;539.942,887843
Ambos sexos;Total;43 Tarragona;1 de enero de 1989;538.090,39817
Ambos sexos;Total;43 Tarragona;1 de enero de 1988;535.618,268777
Ambos sexos;Total;43 Tarragona;1 de enero de 1987;533.003,897694
Ambos sexos;Total;43 Tarragona;1 de enero de 1986;530.311,278216
Ambos sexos;Total;43 Tarragona;1 de enero de 1985;527.426,531327
Ambos sexos;Total;43 Tarragona;1 de enero de 1984;524.199,120456
Ambos sexos;Total;43 Tarragona;1 de enero de 1983;520.958,325527
Ambos sexos;Total;43 Tarragona;1 de enero de 1982;516.720,622244
Ambos sexos;Total;43 Tarragona;1 de enero de 1981;511.662,355269
Ambos sexos;Total;43 Tarragona;1 de enero de 1980;504.249,025949
Ambos sexos;Total;43 Tarragona;1 de enero de 1979;496.317,915197
Ambos sexos;Total;43 Tarragona;1 de enero de 1978;487.903,140907
Ambos sexos;Total;43 Tarragona;1 de enero de 1977;479.300,588765
Ambos sexos;Total;43 Tarragona;1 de enero de 1976;470.659,752323
Ambos sexos;Total;43 Tarragona;1 de enero de 1975;462.627,602456
Ambos sexos;Total;43 Tarragona;1 de enero de 1974;454.468,164828
Ambos sexos;Total;43 Tarragona;1 de enero de 1973;447.186,90197
Ambos sexos;Total;43 Tarragona;1 de enero de 1972;439.826,765003
Ambos sexos;Total;43 Tarragona;1 de enero de 1971;433.094,67
Ambos sexos;Total;44 Teruel;1 de enero de 2022;133.089,833167
Ambos sexos;Total;44 Teruel;1 de enero de 2021;133.253,385828
Ambos sexos;Total;44 Teruel;1 de enero de 2020;133.299,825851
Ambos sexos;Total;44 Teruel;1 de enero de 2019;133.298,182794
Ambos sexos;Total;44 Teruel;1 de enero de 2018;133.849,961407
Ambos sexos;Total;44 Teruel;1 de enero de 2017;134.872,381768
Ambos sexos;Total;44 Teruel;1 de enero de 2016;136.042,645505
Ambos sexos;Total;44 Teruel;1 de enero de 2015;137.714,832344
Ambos sexos;Total;44 Teruel;1 de enero de 2014;139.390,354223
Ambos sexos;Total;44 Teruel;1 de enero de 2013;141.112,903581
Ambos sexos;Total;44 Teruel;1 de enero de 2012;142.918,008911
Ambos sexos;Total;44 Teruel;1 de enero de 2011;144.357,404339
Ambos sexos;Total;44 Teruel;1 de enero de 2010;145.111,76431
Ambos sexos;Total;44 Teruel;1 de enero de 2009;146.132,316768
Ambos sexos;Total;44 Teruel;1 de enero de 2008;145.703,943301
Ambos sexos;Total;44 Teruel;1 de enero de 2007;143.622,306334
Ambos sexos;Total;44 Teruel;1 de enero de 2006;141.280,782068
Ambos sexos;Total;44 Teruel;1 de enero de 2005;139.827,346437
Ambos sexos;Total;44 Teruel;1 de enero de 2004;138.392,579872
Ambos sexos;Total;44 Teruel;1 de enero de 2003;137.487,276814
Ambos sexos;Total;44 Teruel;1 de enero de 2002;135.729,548052
Ambos sexos;Total;44 Teruel;1 de enero de 2001;136.400,102602
Ambos sexos;Total;44 Teruel;1 de enero de 2000;137.085,625732
Ambos sexos;Total;44 Teruel;1 de enero de 1999;138.015,512493
Ambos sexos;Total;44 Teruel;1 de enero de 1998;138.905,634548
Ambos sexos;Total;44 Teruel;1 de enero de 1997;139.755,669649
Ambos sexos;Total;44 Teruel;1 de enero de 1996;140.505,118541
Ambos sexos;Total;44 Teruel;1 de enero de 1995;141.316,710291
Ambos sexos;Total;44 Teruel;1 de enero de 1994;141.974,716677
Ambos sexos;Total;44 Teruel;1 de enero de 1993;142.616,893273
Ambos sexos;Total;44 Teruel;1 de enero de 1992;143.178,390625
Ambos sexos;Total;44 Teruel;1 de enero de 1991;143.963,119389
Ambos sexos;Total;44 Teruel;1 de enero de 1990;145.070,835755
Ambos sexos;Total;44 Teruel;1 de enero de 1989;146.232,335332
Ambos sexos;Total;44 Teruel;1 de enero de 1988;147.256,414335
Ambos sexos;Total;44 Teruel;1 de enero de 1987;148.232,493339
Ambos sexos;Total;44 Teruel;1 de enero de 1986;149.262,992542
Ambos sexos;Total;44 Teruel;1 de enero de 1985;150.247,945287
Ambos sexos;Total;44 Teruel;1 de enero de 1984;151.258,033914
Ambos sexos;Total;44 Teruel;1 de enero de 1983;152.200,458476
Ambos sexos;Total;44 Teruel;1 de enero de 1982;152.945,699711
Ambos sexos;Total;44 Teruel;1 de enero de 1981;153.863,184323
Ambos sexos;Total;44 Teruel;1 de enero de 1980;155.867,326753
Ambos sexos;Total;44 Teruel;1 de enero de 1979;157.731,409265
Ambos sexos;Total;44 Teruel;1 de enero de 1978;159.715,646632
Ambos sexos;Total;44 Teruel;1 de enero de 1977;161.743,248279
Ambos sexos;Total;44 Teruel;1 de enero de 1976;163.879,235146
Ambos sexos;Total;44 Teruel;1 de enero de 1975;166.038,560015
Ambos sexos;Total;44 Teruel;1 de enero de 1974;167.925,986501
Ambos sexos;Total;44 Teruel;1 de enero de 1973;169.946,638229
Ambos sexos;Total;44 Teruel;1 de enero de 1972;171.829,965839
Ambos sexos;Total;44 Teruel;1 de enero de 1971;173.860,33
Ambos sexos;Total;45 Toledo;1 de enero de 2022;707.109,552673
Ambos sexos;Total;45 Toledo;1 de enero de 2021;703.739,239781
Ambos sexos;Total;45 Toledo;1 de enero de 2020;699.258,049569
Ambos sexos;Total;45 Toledo;1 de enero de 2019;691.724,766721
Ambos sexos;Total;45 Toledo;1 de enero de 2018;687.083,616457
Ambos sexos;Total;45 Toledo;1 de enero de 2017;687.878,911726
Ambos sexos;Total;45 Toledo;1 de enero de 2016;689.252,61849
Ambos sexos;Total;45 Toledo;1 de enero de 2015;692.544,123172
Ambos sexos;Total;45 Toledo;1 de enero de 2014;696.559,717561
Ambos sexos;Total;45 Toledo;1 de enero de 2013;703.235,872012
Ambos sexos;Total;45 Toledo;1 de enero de 2012;705.582,618395
Ambos sexos;Total;45 Toledo;1 de enero de 2011;701.011,360909
Ambos sexos;Total;45 Toledo;1 de enero de 2010;692.423,684429
Ambos sexos;Total;45 Toledo;1 de enero de 2009;682.733,809338
Ambos sexos;Total;45 Toledo;1 de enero de 2008;665.283,326183
Ambos sexos;Total;45 Toledo;1 de enero de 2007;636.695,54657
Ambos sexos;Total;45 Toledo;1 de enero de 2006;611.787,441142
Ambos sexos;Total;45 Toledo;1 de enero de 2005;592.396,447892
Ambos sexos;Total;45 Toledo;1 de enero de 2004;574.501,694777
Ambos sexos;Total;45 Toledo;1 de enero de 2003;558.376,177517
Ambos sexos;Total;45 Toledo;1 de enero de 2002;543.386,937552
Ambos sexos;Total;45 Toledo;1 de enero de 2001;536.946,350687
Ambos sexos;Total;45 Toledo;1 de enero de 2000;531.857,171507
Ambos sexos;Total;45 Toledo;1 de enero de 1999;527.085,810512
Ambos sexos;Total;45 Toledo;1 de enero de 1998;522.455,861281
Ambos sexos;Total;45 Toledo;1 de enero de 1997;517.673,955529
Ambos sexos;Total;45 Toledo;1 de enero de 1996;513.240,360122
Ambos sexos;Total;45 Toledo;1 de enero de 1995;508.604,050428
Ambos sexos;Total;45 Toledo;1 de enero de 1994;503.751,643173
Ambos sexos;Total;45 Toledo;1 de enero de 1993;498.879,746557
Ambos sexos;Total;45 Toledo;1 de enero de 1992;493.893,359375
Ambos sexos;Total;45 Toledo;1 de enero de 1991;489.610,706395
Ambos sexos;Total;45 Toledo;1 de enero de 1990;488.860,936041
Ambos sexos;Total;45 Toledo;1 de enero de 1989;487.879,170118
Ambos sexos;Total;45 Toledo;1 de enero de 1988;486.746,287586
Ambos sexos;Total;45 Toledo;1 de enero de 1987;485.631,114527
Ambos sexos;Total;45 Toledo;1 de enero de 1986;484.273,538568
Ambos sexos;Total;45 Toledo;1 de enero de 1985;483.039,824527
Ambos sexos;Total;45 Toledo;1 de enero de 1984;481.206,942413
Ambos sexos;Total;45 Toledo;1 de enero de 1983;479.597,133589
Ambos sexos;Total;45 Toledo;1 de enero de 1982;477.098,818646
Ambos sexos;Total;45 Toledo;1 de enero de 1981;474.847,911004
Ambos sexos;Total;45 Toledo;1 de enero de 1980;474.924,452081
Ambos sexos;Total;45 Toledo;1 de enero de 1979;475.361,699051
Ambos sexos;Total;45 Toledo;1 de enero de 1978;475.479,028343
Ambos sexos;Total;45 Toledo;1 de enero de 1977;475.631,562313
Ambos sexos;Total;45 Toledo;1 de enero de 1976;475.605,860876
Ambos sexos;Total;45 Toledo;1 de enero de 1975;475.832,551408
Ambos sexos;Total;45 Toledo;1 de enero de 1974;476.377,699301
Ambos sexos;Total;45 Toledo;1 de enero de 1973;476.782,197893
Ambos sexos;Total;45 Toledo;1 de enero de 1972;477.111,18285
Ambos sexos;Total;45 Toledo;1 de enero de 1971;477.716,94
Ambos sexos;Total;46 Valencia/València;1 de enero de 2022;2.589.602,601995
Ambos sexos;Total;46 Valencia/València;1 de enero de 2021;2.574.888,156587
Ambos sexos;Total;46 Valencia/València;1 de enero de 2020;2.568.845,742739
Ambos sexos;Total;46 Valencia/València;1 de enero de 2019;2.540.588,459924
Ambos sexos;Total;46 Valencia/València;1 de enero de 2018;2.531.187,623865
Ambos sexos;Total;46 Valencia/València;1 de enero de 2017;2.522.341,506879
Ambos sexos;Total;46 Valencia/València;1 de enero de 2016;2.518.678,607026
Ambos sexos;Total;46 Valencia/València;1 de enero de 2015;2.523.040,343257
Ambos sexos;Total;46 Valencia/València;1 de enero de 2014;2.527.589,634849
Ambos sexos;Total;46 Valencia/València;1 de enero de 2013;2.547.044,090788
Ambos sexos;Total;46 Valencia/València;1 de enero de 2012;2.562.513,784436
Ambos sexos;Total;46 Valencia/València;1 de enero de 2011;2.559.198,510911
Ambos sexos;Total;46 Valencia/València;1 de enero de 2010;2.553.693,22572
Ambos sexos;Total;46 Valencia/València;1 de enero de 2009;2.550.404,985987
Ambos sexos;Total;46 Valencia/València;1 de enero de 2008;2.522.558,729688
Ambos sexos;Total;46 Valencia/València;1 de enero de 2007;2.467.760,713278
Ambos sexos;Total;46 Valencia/València;1 de enero de 2006;2.418.730,418271
Ambos sexos;Total;46 Valencia/València;1 de enero de 2005;2.371.881,990795
Ambos sexos;Total;46 Valencia/València;1 de enero de 2004;2.321.591,599207
Ambos sexos;Total;46 Valencia/València;1 de enero de 2003;2.275.650,068063
Ambos sexos;Total;46 Valencia/València;1 de enero de 2002;2.226.430,605069
Ambos sexos;Total;46 Valencia/València;1 de enero de 2001;2.206.999,860873
Ambos sexos;Total;46 Valencia/València;1 de enero de 2000;2.196.341,09392
Ambos sexos;Total;46 Valencia/València;1 de enero de 1999;2.187.984,145148
Ambos sexos;Total;46 Valencia/València;1 de enero de 1998;2.179.749,784612
Ambos sexos;Total;46 Valencia/València;1 de enero de 1997;2.171.646,163207
Ambos sexos;Total;46 Valencia/València;1 de enero de 1996;2.163.814,403871
Ambos sexos;Total;46 Valencia/València;1 de enero de 1995;2.155.111,415963
Ambos sexos;Total;46 Valencia/València;1 de enero de 1994;2.146.760,159763
Ambos sexos;Total;46 Valencia/València;1 de enero de 1993;2.136.846,35037
Ambos sexos;Total;46 Valencia/València;1 de enero de 1992;2.126.541,484375
Ambos sexos;Total;46 Valencia/València;1 de enero de 1991;2.118.349,839137
Ambos sexos;Total;46 Valencia/València;1 de enero de 1990;2.117.277,552081
Ambos sexos;Total;46 Valencia/València;1 de enero de 1989;2.116.373,157081
Ambos sexos;Total;46 Valencia/València;1 de enero de 1988;2.114.579,349234
Ambos sexos;Total;46 Valencia/València;1 de enero de 1987;2.111.664,529438
Ambos sexos;Total;46 Valencia/València;1 de enero de 1986;2.107.449,334344
Ambos sexos;Total;46 Valencia/València;1 de enero de 1985;2.102.348,164
Ambos sexos;Total;46 Valencia/València;1 de enero de 1984;2.094.850,640224
Ambos sexos;Total;46 Valencia/València;1 de enero de 1983;2.087.290,465282
Ambos sexos;Total;46 Valencia/València;1 de enero de 1982;2.076.768,75973
Ambos sexos;Total;46 Valencia/València;1 de enero de 1981;2.062.000,968564
Ambos sexos;Total;46 Valencia/València;1 de enero de 1980;2.036.902,589859
Ambos sexos;Total;46 Valencia/València;1 de enero de 1979;2.009.219,302797
Ambos sexos;Total;46 Valencia/València;1 de enero de 1978;1.979.306,542547
Ambos sexos;Total;46 Valencia/València;1 de enero de 1977;1.947.566,147716
Ambos sexos;Total;46 Valencia/València;1 de enero de 1976;1.915.824,698662
Ambos sexos;Total;46 Valencia/València;1 de enero de 1975;1.884.891,614563
Ambos sexos;Total;46 Valencia/València;1 de enero de 1974;1.854.273,707185
Ambos sexos;Total;46 Valencia/València;1 de enero de 1973;1.825.883,36564
Ambos sexos;Total;46 Valencia/València;1 de enero de 1972;1.796.841,361159
Ambos sexos;Total;46 Valencia/València;1 de enero de 1971;1.769.505,87
Ambos sexos;Total;47 Valladolid;1 de enero de 2022;517.797,510031
Ambos sexos;Total;47 Valladolid;1 de enero de 2021;519.090,541462
Ambos sexos;Total;47 Valladolid;1 de enero de 2020;520.736,651272
Ambos sexos;Total;47 Valladolid;1 de enero de 2019;520.385,452944
Ambos sexos;Total;47 Valladolid;1 de enero de 2018;520.834,758961
Ambos sexos;Total;47 Valladolid;1 de enero de 2017;523.206,720807
Ambos sexos;Total;47 Valladolid;1 de enero de 2016;524.820,286206
Ambos sexos;Total;47 Valladolid;1 de enero de 2015;527.395,357733
Ambos sexos;Total;47 Valladolid;1 de enero de 2014;528.675,416495
Ambos sexos;Total;47 Valladolid;1 de enero de 2013;531.140,920693
Ambos sexos;Total;47 Valladolid;1 de enero de 2012;532.643,605977
Ambos sexos;Total;47 Valladolid;1 de enero de 2011;531.881,25564
Ambos sexos;Total;47 Valladolid;1 de enero de 2010;530.502,705743
Ambos sexos;Total;47 Valladolid;1 de enero de 2009;528.788,340569
Ambos sexos;Total;47 Valladolid;1 de enero de 2008;525.650,652492
Ambos sexos;Total;47 Valladolid;1 de enero de 2007;518.851,439132
Ambos sexos;Total;47 Valladolid;1 de enero de 2006;513.750,853229
Ambos sexos;Total;47 Valladolid;1 de enero de 2005;510.003,830415
Ambos sexos;Total;47 Valladolid;1 de enero de 2004;506.392,754426
Ambos sexos;Total;47 Valladolid;1 de enero de 2003;503.347,00786
Ambos sexos;Total;47 Valladolid;1 de enero de 2002;499.631,050049
Ambos sexos;Total;47 Valladolid;1 de enero de 2001;497.627,540087
Ambos sexos;Total;47 Valladolid;1 de enero de 2000;497.331,988197
Ambos sexos;Total;47 Valladolid;1 de enero de 1999;497.221,254485
Ambos sexos;Total;47 Valladolid;1 de enero de 1998;497.306,991364
Ambos sexos;Total;47 Valladolid;1 de enero de 1997;497.003,902151
Ambos sexos;Total;47 Valladolid;1 de enero de 1996;496.807,812945
Ambos sexos;Total;47 Valladolid;1 de enero de 1995;496.617,43802
Ambos sexos;Total;47 Valladolid;1 de enero de 1994;496.134,038706
Ambos sexos;Total;47 Valladolid;1 de enero de 1993;495.569,618114
Ambos sexos;Total;47 Valladolid;1 de enero de 1992;494.865,59375
Ambos sexos;Total;47 Valladolid;1 de enero de 1991;494.417,573908
Ambos sexos;Total;47 Valladolid;1 de enero de 1990;494.805,053461
Ambos sexos;Total;47 Valladolid;1 de enero de 1989;494.783,881561
Ambos sexos;Total;47 Valladolid;1 de enero de 1988;494.589,105233
Ambos sexos;Total;47 Valladolid;1 de enero de 1987;493.973,221285
Ambos sexos;Total;47 Valladolid;1 de enero de 1986;493.000,396536
Ambos sexos;Total;47 Valladolid;1 de enero de 1985;491.664,982527
Ambos sexos;Total;47 Valladolid;1 de enero de 1984;489.739,242348
Ambos sexos;Total;47 Valladolid;1 de enero de 1983;487.630,385889
Ambos sexos;Total;47 Valladolid;1 de enero de 1982;484.690,657926
Ambos sexos;Total;47 Valladolid;1 de enero de 1981;480.928,20519
Ambos sexos;Total;47 Valladolid;1 de enero de 1980;474.599,884952
Ambos sexos;Total;47 Valladolid;1 de enero de 1979;468.053,712374
Ambos sexos;Total;47 Valladolid;1 de enero de 1978;460.991,307356
Ambos sexos;Total;47 Valladolid;1 de enero de 1977;454.055,693629
Ambos sexos;Total;47 Valladolid;1 de enero de 1976;446.669,067797
Ambos sexos;Total;47 Valladolid;1 de enero de 1975;439.882,070752
Ambos sexos;Total;47 Valladolid;1 de enero de 1974;432.741,631321
Ambos sexos;Total;47 Valladolid;1 de enero de 1973;425.961,206851
Ambos sexos;Total;47 Valladolid;1 de enero de 1972;419.179,457947
Ambos sexos;Total;47 Valladolid;1 de enero de 1971;413.023,91
Ambos sexos;Total;49 Zamora;1 de enero de 2022;167.904,293999
Ambos sexos;Total;49 Zamora;1 de enero de 2021;169.457,171028
Ambos sexos;Total;49 Zamora;1 de enero de 2020;171.661,488432
Ambos sexos;Total;49 Zamora;1 de enero de 2019;173.632,380017
Ambos sexos;Total;49 Zamora;1 de enero de 2018;175.931,110981
Ambos sexos;Total;49 Zamora;1 de enero de 2017;178.557,889374
Ambos sexos;Total;49 Zamora;1 de enero de 2016;181.310,586066
Ambos sexos;Total;49 Zamora;1 de enero de 2015;184.173,76498
Ambos sexos;Total;49 Zamora;1 de enero de 2014;186.401,474688
Ambos sexos;Total;49 Zamora;1 de enero de 2013;189.042,080411
Ambos sexos;Total;49 Zamora;1 de enero de 2012;191.306,328226
Ambos sexos;Total;49 Zamora;1 de enero de 2011;192.726,485454
Ambos sexos;Total;49 Zamora;1 de enero de 2010;193.750,959072
Ambos sexos;Total;49 Zamora;1 de enero de 2009;194.924,015037
Ambos sexos;Total;49 Zamora;1 de enero de 2008;196.165,085336
Ambos sexos;Total;49 Zamora;1 de enero de 2007;195.862,712436
Ambos sexos;Total;49 Zamora;1 de enero de 2006;195.998,965283
Ambos sexos;Total;49 Zamora;1 de enero de 2005;196.341,65762
Ambos sexos;Total;49 Zamora;1 de enero de 2004;196.852,969305
Ambos sexos;Total;49 Zamora;1 de enero de 2003;197.680,903028
Ambos sexos;Total;49 Zamora;1 de enero de 2002;198.356,689569
Ambos sexos;Total;49 Zamora;1 de enero de 2001;200.312,906895
Ambos sexos;Total;49 Zamora;1 de enero de 2000;201.776,995168
Ambos sexos;Total;49 Zamora;1 de enero de 1999;203.516,174348
Ambos sexos;Total;49 Zamora;1 de enero de 1998;204.944,35353
Ambos sexos;Total;49 Zamora;1 de enero de 1997;206.282,663148
Ambos sexos;Total;49 Zamora;1 de enero de 1996;207.676,93828
Ambos sexos;Total;49 Zamora;1 de enero de 1995;209.046,441988
Ambos sexos;Total;49 Zamora;1 de enero de 1994;210.383,72618
Ambos sexos;Total;49 Zamora;1 de enero de 1993;211.568,499736
Ambos sexos;Total;49 Zamora;1 de enero de 1992;212.778,046875
Ambos sexos;Total;49 Zamora;1 de enero de 1991;214.107,479382
Ambos sexos;Total;49 Zamora;1 de enero de 1990;216.104,391389
Ambos sexos;Total;49 Zamora;1 de enero de 1989;217.813,410554
Ambos sexos;Total;49 Zamora;1 de enero de 1988;219.478,779296
Ambos sexos;Total;49 Zamora;1 de enero de 1987;220.865,561316
Ambos sexos;Total;49 Zamora;1 de enero de 1986;222.326,695137
Ambos sexos;Total;49 Zamora;1 de enero de 1985;223.767,273712
Ambos sexos;Total;49 Zamora;1 de enero de 1984;224.996,394396
Ambos sexos;Total;49 Zamora;1 de enero de 1983;226.236,523899
Ambos sexos;Total;49 Zamora;1 de enero de 1982;227.098,369805
Ambos sexos;Total;49 Zamora;1 de enero de 1981;228.568,664346
Ambos sexos;Total;49 Zamora;1 de enero de 1980;231.721,321425
Ambos sexos;Total;49 Zamora;1 de enero de 1979;234.892,612623
Ambos sexos;Total;49 Zamora;1 de enero de 1978;238.097,515426
Ambos sexos;Total;49 Zamora;1 de enero de 1977;241.210,053732
Ambos sexos;Total;49 Zamora;1 de enero de 1976;244.233,55665
Ambos sexos;Total;49 Zamora;1 de enero de 1975;247.396,748903
Ambos sexos;Total;49 Zamora;1 de enero de 1974;250.418,381797
Ambos sexos;Total;49 Zamora;1 de enero de 1973;253.305,44766
Ambos sexos;Total;49 Zamora;1 de enero de 1972;255.890,668183
Ambos sexos;Total;49 Zamora;1 de enero de 1971;258.528,4
Ambos sexos;Total;50 Zaragoza;1 de enero de 2022;958.833,52063
Ambos sexos;Total;50 Zaragoza;1 de enero de 2021;976.472,281821
Ambos sexos;Total;50 Zaragoza;1 de enero de 2020;976.426,500279
Ambos sexos;Total;50 Zaragoza;1 de enero de 2019;968.048,920288
Ambos sexos;Total;50 Zaragoza;1 de enero de 2018;960.110,944788
Ambos sexos;Total;50 Zaragoza;1 de enero de 2017;961.498,132272
Ambos sexos;Total;50 Zaragoza;1 de enero de 2016;961.940,78392
Ambos sexos;Total;50 Zaragoza;1 de enero de 2015;966.604,570299
Ambos sexos;Total;50 Zaragoza;1 de enero de 2014;968.552,259667
Ambos sexos;Total;50 Zaragoza;1 de enero de 2013;972.507,599827
Ambos sexos;Total;50 Zaragoza;1 de enero de 2012;975.050,332516
Ambos sexos;Total;50 Zaragoza;1 de enero de 2011;973.442,58814
Ambos sexos;Total;50 Zaragoza;1 de enero de 2010;972.282,142542
Ambos sexos;Total;50 Zaragoza;1 de enero de 2009;969.876,828515
Ambos sexos;Total;50 Zaragoza;1 de enero de 2008;955.315,058028
Ambos sexos;Total;50 Zaragoza;1 de enero de 2007;930.533,312647
Ambos sexos;Total;50 Zaragoza;1 de enero de 2006;915.040,676386
Ambos sexos;Total;50 Zaragoza;1 de enero de 2005;900.698,040303
Ambos sexos;Total;50 Zaragoza;1 de enero de 2004;887.658,240315
Ambos sexos;Total;50 Zaragoza;1 de enero de 2003;878.627,12258
Ambos sexos;Total;50 Zaragoza;1 de enero de 2002;867.475,489215
Ambos sexos;Total;50 Zaragoza;1 de enero de 2001;859.135,848529
Ambos sexos;Total;50 Zaragoza;1 de enero de 2000;856.527,666761
Ambos sexos;Total;50 Zaragoza;1 de enero de 1999;854.747,121357
Ambos sexos;Total;50 Zaragoza;1 de enero de 1998;853.046,87007
Ambos sexos;Total;50 Zaragoza;1 de enero de 1997;851.016,966612
Ambos sexos;Total;50 Zaragoza;1 de enero de 1996;848.945,166601
Ambos sexos;Total;50 Zaragoza;1 de enero de 1995;846.909,823734
Ambos sexos;Total;50 Zaragoza;1 de enero de 1994;844.561,724765
Ambos sexos;Total;50 Zaragoza;1 de enero de 1993;842.352,56197
Ambos sexos;Total;50 Zaragoza;1 de enero de 1992;839.425,53125
Ambos sexos;Total;50 Zaragoza;1 de enero de 1991;837.747,119377
Ambos sexos;Total;50 Zaragoza;1 de enero de 1990;839.140,997637
Ambos sexos;Total;50 Zaragoza;1 de enero de 1989;839.806,612572
Ambos sexos;Total;50 Zaragoza;1 de enero de 1988;839.853,834327
Ambos sexos;Total;50 Zaragoza;1 de enero de 1987;839.580,898187
Ambos sexos;Total;50 Zaragoza;1 de enero de 1986;839.217,24205
Ambos sexos;Total;50 Zaragoza;1 de enero de 1985;838.370,760344
Ambos sexos;Total;50 Zaragoza;1 de enero de 1984;836.771,373188
Ambos sexos;Total;50 Zaragoza;1 de enero de 1983;834.870,306387
Ambos sexos;Total;50 Zaragoza;1 de enero de 1982;831.850,189483
Ambos sexos;Total;50 Zaragoza;1 de enero de 1981;827.906,787046
Ambos sexos;Total;50 Zaragoza;1 de enero de 1980;822.746,829849
Ambos sexos;Total;50 Zaragoza;1 de enero de 1979;817.169,157054
Ambos sexos;Total;50 Zaragoza;1 de enero de 1978;810.871,189793
Ambos sexos;Total;50 Zaragoza;1 de enero de 1977;803.821,093743
Ambos sexos;Total;50 Zaragoza;1 de enero de 1976;796.011,881289
Ambos sexos;Total;50 Zaragoza;1 de enero de 1975;788.371,151926
Ambos sexos;Total;50 Zaragoza;1 de enero de 1974;780.370,237257
Ambos sexos;Total;50 Zaragoza;1 de enero de 1973;772.988,2216
Ambos sexos;Total;50 Zaragoza;1 de enero de 1972;764.740,981264
Ambos sexos;Total;50 Zaragoza;1 de enero de 1971;757.432,35
Ambos sexos;Total;51 Ceuta;1 de enero de 2022;82.512,526492
Ambos sexos;Total;51 Ceuta;1 de enero de 2021;83.516,802763
Ambos sexos;Total;51 Ceuta;1 de enero de 2020;84.084,722994
Ambos sexos;Total;51 Ceuta;1 de enero de 2019;84.829,419327
Ambos sexos;Total;51 Ceuta;1 de enero de 2018;85.208,60121
Ambos sexos;Total;51 Ceuta;1 de enero de 2017;85.033,445719
Ambos sexos;Total;51 Ceuta;1 de enero de 2016;84.651,807343
Ambos sexos;Total;51 Ceuta;1 de enero de 2015;84.692,463443
Ambos sexos;Total;51 Ceuta;1 de enero de 2014;84.673,811817
Ambos sexos;Total;51 Ceuta;1 de enero de 2013;84.533,743901
Ambos sexos;Total;51 Ceuta;1 de enero de 2012;83.837,034986
Ambos sexos;Total;51 Ceuta;1 de enero de 2011;81.626,825802
Ambos sexos;Total;51 Ceuta;1 de enero de 2010;79.294,374913
Ambos sexos;Total;51 Ceuta;1 de enero de 2009;76.922,024444
Ambos sexos;Total;51 Ceuta;1 de enero de 2008;75.252,004413
Ambos sexos;Total;51 Ceuta;1 de enero de 2007;74.155,143788
Ambos sexos;Total;51 Ceuta;1 de enero de 2006;72.806,115068
Ambos sexos;Total;51 Ceuta;1 de enero de 2005;71.983,203107
Ambos sexos;Total;51 Ceuta;1 de enero de 2004;71.542,052194
Ambos sexos;Total;51 Ceuta;1 de enero de 2003;71.109,678529
Ambos sexos;Total;51 Ceuta;1 de enero de 2002;70.873,609771
Ambos sexos;Total;51 Ceuta;1 de enero de 2001;71.183,003402
Ambos sexos;Total;51 Ceuta;1 de enero de 2000;70.854,607488
Ambos sexos;Total;51 Ceuta;1 de enero de 1999;70.546,847935
Ambos sexos;Total;51 Ceuta;1 de enero de 1998;70.311,382502
Ambos sexos;Total;51 Ceuta;1 de enero de 1997;69.989,525763
Ambos sexos;Total;51 Ceuta;1 de enero de 1996;69.734,669026
Ambos sexos;Total;51 Ceuta;1 de enero de 1995;69.317,640857
Ambos sexos;Total;51 Ceuta;1 de enero de 1994;68.957,271227
